id,timestamp,region,category,subcategory,feature_1,feature_2,feature_3,feature_4,amount,is_high,label
523,2023-05-21,West,B,S1,27.6442043572391,9.97521907125224,2,0.8403403568799295,43.87940233358254,0,B_S1
524,2024-08-25,West,B,S4,24.16011696641148,10.947987210426984,4,0.2611958946943428,47.14514182688496,0,B_S4
525,2023-08-21,East,A,S1,66.26505510379167,42.482515635903695,5,1.4619553272153643,80.5406150167687,0,A_S1
526,2023-08-15,North,C,S1,26.57896665631155,15.34413336975559,4,1.0930923987618753,50.29684484328666,0,C_S1
527,2024-11-05,East,A,S1,79.24943448059233,51.44510421710211,9,32.19885682520217,92.70905344182907,1,A_S1
528,2023-04-16,South,A,S1,39.04433163200892,24.561222326856598,8,7.6946094630297015,79.66362661947856,0,A_S1
529,2024-10-30,North,C,S4,76.06024860173804,43.32149086454985,6,15.898159056302045,91.2035247304653,1,C_S4
530,2024-11-03,North,C,S2,44.52418485701788,38.94457626922098,2,9.99916313723734,47.657896275161654,0,C_S2
531,2024-03-12,East,A,S4,26.507198436192844,21.568843317796784,2,8.991389032267122,64.66623985152175,0,A_S4
532,2023-05-01,West,C,S2,69.25668347098204,43.97094868367418,5,10.890690548327449,93.99323790343061,1,C_S2
533,2023-04-24,East,B,S1,71.02798441449838,48.15694937557396,7,10.209834624690696,107.679045876114,1,B_S1
534,2023-07-27,South,A,S2,36.40923499599484,16.202905055936938,5,39.71084405615972,71.5879310698292,0,A_S2
535,2024-02-26,North,C,S1,45.025216001038245,44.413303535156416,6,9.248130364366439,97.53941059631353,1,C_S1
536,2023-04-23,East,C,S2,36.413060951585315,13.146738962286081,5,0.08518359267591533,72.13430575338552,0,C_S2
537,2023-11-29,North,A,S3,48.192099583134215,29.82060901622774,8,11.256579433309522,85.1429818718002,0,A_S3
538,2023-03-26,West,B,S4,51.617437211612824,28.67905209802577,5,5.759482768064265,65.86277552825302,0,B_S4
539,2024-01-30,West,A,S3,44.72925411326857,24.24223746454475,6,7.135615990243663,67.12607812616284,0,A_S3
540,2023-01-16,West,A,S1,22.716629069137205,9.995923390964247,3,3.2982339887818957,66.17940071026747,0,A_S1
541,2024-06-01,South,C,S3,41.286810273649664,18.598406156201786,7,4.858064099970051,58.44519509238024,0,C_S3
542,2023-02-10,North,B,S3,60.55278145331063,45.83840651045133,3,10.093564394473699,76.19447735389139,0,B_S3
543,2023-05-23,South,B,S1,46.86650686106126,18.482281759973684,2,1.7894107089563502,37.17589127047539,0,B_S1
544,2023-05-08,West,B,S4,45.08839058657441,34.921545541415206,7,2.273429681167569,82.03089262015243,0,B_S4
545,2024-08-29,North,B,S4,36.03835182453853,26.811312972490974,4,6.6415819191393535,40.91032415727091,0,B_S4
546,2023-02-08,West,A,S3,40.84922946203575,21.46240862378668,4,5.159816332783462,62.54983591952168,0,A_S3
547,2023-11-10,North,C,S2,71.1342215987294,46.94139122958846,7,0.7884789390855769,91.84400979893519,1,C_S2
548,2024-03-07,North,B,S2,32.90334114796838,18.47881254720843,4,3.98301958262399,47.2597998802328,0,B_S2
549,2024-01-12,North,B,S2,60.81234645027844,27.679357162092245,7,15.092787271930453,93.64806322020796,1,B_S2
550,2024-05-11,West,B,S1,50.705828313552864,21.700027750764466,3,3.6408156159614817,58.606059606223056,0,B_S1
551,2024-08-09,East,A,S2,53.67215994682103,37.446828099850144,12,4.845791975984786,87.59676264551608,0,A_S2
552,2023-10-15,South,A,S1,39.01465578478073,28.237356060348617,6,21.051485574483625,54.27323425781124,0,A_S1
553,2024-08-27,East,A,S1,44.723339509281246,28.770095020122504,3,6.310525954650892,50.271719987715684,0,A_S1
554,2023-08-21,East,A,S3,49.914197297420635,26.816386063728327,5,5.848627629127501,59.47957275654534,0,A_S3
555,2024-12-19,East,B,S1,42.189995530862056,23.790545049469063,9,10.696300051041082,60.82989476290301,0,B_S1
556,2024-01-04,East,C,S2,54.97148156054824,30.37846367901673,5,13.616444863999273,64.16232721391717,0,C_S2
557,2024-06-21,North,A,S2,56.861585241846065,20.141398063692698,0,6.367196370991589,84.73475699250582,0,A_S2
558,2024-09-30,South,A,S1,82.5905993542988,50.04438561462952,4,3.1704041836167525,73.18643950672956,0,A_S1
559,2024-08-01,East,B,S4,54.17285044043557,36.68334915393734,1,2.6713102200535004,40.390290880599935,0,B_S4
560,2024-09-13,North,A,S4,21.31636016721744,13.33068649055611,5,6.258464331609135,32.81502680346006,0,A_S4
561,2024-01-27,South,C,S3,67.4452862125802,54.62036510370174,4,2.922215686702208,82.65784478059521,0,C_S3
562,2023-02-01,North,A,S3,46.941940375457115,20.128667066634428,5,8.769581484856872,64.62194355868122,0,A_S3
563,2023-12-26,West,A,S1,80.17888044405281,42.818498531281925,6,4.524622525679465,92.51256111517098,1,A_S1
564,2023-05-13,North,A,S4,72.06386678757963,44.302472038017136,3,17.39439361106237,115.09505636516798,1,A_S4
565,2024-10-11,North,C,S4,42.420989244326506,27.402728028135357,6,5.053690823431726,59.07788981321167,0,C_S4
566,2023-06-22,East,A,S2,60.82854175806763,21.287456054630397,6,9.121922719816606,86.8657713779895,0,A_S2
567,2023-06-16,North,B,S3,41.090672783781685,29.47598766927383,3,15.451350251557665,58.89677210171698,0,B_S3
568,2023-07-02,South,A,S4,50.04036239622041,32.010752154177034,3,9.709979618653644,67.3938057013792,0,A_S4
569,2024-04-14,South,A,S3,60.13977221530931,19.128719778520853,5,11.11475329159065,80.02919203062251,0,A_S3
570,2024-02-21,North,C,S1,66.69500309069765,39.083327703339215,3,19.305908289758015,91.20257817081281,1,C_S1
571,2024-11-23,West,A,S2,63.4280874332936,31.588520284466814,6,5.100273047424197,91.4895245823035,1,A_S2
572,2023-10-31,East,A,S1,51.12484447869242,27.048320572705126,3,1.567362586701508,58.88175818326894,0,A_S1
573,2023-07-26,North,B,S2,87.25135850121825,41.646008823308044,6,1.8065223123539573,83.10625509326016,0,B_S2
574,2023-02-05,East,C,S4,44.52469390209366,30.044325770644775,6,0.0043525603637850074,70.47680873719801,0,C_S4
575,2023-01-06,East,A,S1,25.891990524510533,29.629405359268127,8,6.697234867168358,78.88573575690488,0,A_S1
576,2023-09-30,East,A,S4,28.77951057186013,19.38789493647834,4,0.561098485121072,45.61233398910727,0,A_S4
577,2024-11-06,East,C,S2,72.11011595183514,25.990996756991912,6,19.53093196170691,77.85541674536785,0,C_S2
578,2024-01-18,West,B,S2,48.85020620229793,31.594892020041147,4,47.49978839879983,78.5415734672458,0,B_S2
579,2024-10-14,South,C,S3,52.38586247081138,29.874407144894548,0,1.3189022119468579,58.93106677976396,0,C_S3
580,2023-03-16,South,C,S1,41.862141801134946,16.309184802648144,2,13.933076310234231,67.59946716014433,0,C_S1
581,2023-03-10,East,B,S1,43.20946281051215,28.754668337435508,2,18.365877036997922,180.83203369139858,1,B_S1
582,2024-08-31,West,A,S2,38.193562085760576,29.954255076475192,6,0.6581626451886533,43.98205243968182,0,A_S2
583,2023-03-19,East,A,S1,57.06726219995133,28.892409464825697,4,2.219107704421753,87.5871312842434,0,A_S1
584,2023-02-07,North,B,S4,48.539301236943494,15.973718255670967,7,26.700367594885602,71.8418763650541,0,B_S4
585,2023-10-22,South,B,S3,56.52508066705102,17.821670483887655,9,0.4971351868330082,52.47142789106332,0,B_S3
586,2024-11-06,East,C,S4,55.09157577976225,27.729464719174775,5,0.25233095159755586,51.911672849776565,0,C_S4
587,2024-05-18,North,B,S4,43.61181899550655,24.923063643225454,3,22.011124316245937,65.46266839272697,0,B_S4
588,2023-03-14,West,A,S2,28.11904062045819,12.743379863175079,7,27.784450356764797,72.74552817349084,0,A_S2
589,2024-09-03,West,B,S4,26.813006060009638,10.621546894706725,7,35.53531714619234,45.82902872913866,0,B_S4
590,2024-09-07,West,B,S1,95.39977387542599,61.783060542280836,7,1.234077206934515,84.86795464923597,0,B_S1
591,2024-08-07,North,B,S2,72.17260166634965,47.00616936897718,9,7.558950562141769,82.96746765102596,0,B_S2
592,2024-10-20,East,C,S3,70.10273850336822,43.65839032410247,5,0.13030869593658334,74.00475455894335,0,C_S3
593,2023-06-25,East,B,S2,39.88089789519657,30.46044101187079,3,10.204192688008112,60.23620513489084,0,B_S2
594,2024-12-16,East,A,S3,50.1426460064468,24.835128781505535,6,0.8755492076968451,71.30587733156271,0,A_S3
595,2023-08-23,West,B,S4,37.76955811425244,13.905260988082919,7,2.607396878966766,47.34339322434119,0,B_S4
596,2024-08-08,South,B,S2,30.31876857251164,14.01259174968801,3,21.919584663714332,33.45442250521379,0,B_S2
597,2024-02-27,East,C,S2,41.16839719436449,19.970616143164527,4,0.38521901812831577,78.54936376488733,0,C_S2
598,2024-07-23,East,B,S3,69.89277445144369,25.525349022489998,3,8.893382800677683,81.88649003987517,0,B_S3
599,2024-04-03,West,B,S4,62.61118050385954,33.20215918593996,9,2.9553609611776226,97.75468548558335,1,B_S4
600,2024-04-14,West,B,S4,35.449279975669675,30.108372426859603,9,1.0698600253469386,58.581447328510016,0,B_S4
601,2024-03-25,South,B,S4,45.27775924763787,33.57348299352562,4,30.448107119329904,66.44861039334349,0,B_S4
602,2024-07-22,West,A,S1,61.236847579048714,40.94357940307786,4,16.446960735627528,85.2601436372957,0,A_S1
603,2024-06-23,North,C,S1,41.43542907218994,25.914201789209798,3,1.840783235119197,56.167180394102836,0,C_S1
604,2023-04-09,South,C,S3,51.193793672490955,42.30746441263082,5,0.09000511753572624,68.61134707623361,0,C_S3
605,2024-08-26,East,B,S2,56.02771170597218,25.135283864639618,2,6.284541957558706,43.59306775030687,0,B_S2
606,2024-01-27,North,B,S3,55.863958277661965,25.799757990894246,6,23.20152920639074,75.89315897206845,0,B_S3
607,2023-08-24,South,A,S4,53.81218141535429,41.28167103872084,3,11.192273501666907,58.01162885912147,0,A_S4
608,2024-01-11,East,B,S3,40.194542393262346,24.337564610667076,4,5.052451009152432,38.16208368954585,0,B_S3
609,2024-12-06,East,B,S2,41.73538118721777,19.671802255977234,4,10.208209730420837,63.9707942266703,0,B_S2
610,2024-09-18,North,B,S4,32.99525222719062,24.212548350366134,5,13.752517990029286,53.05555445366242,0,B_S4
611,2024-08-31,South,A,S2,26.579951097465916,12.440234964975668,12,7.156771367033165,50.065464053912144,0,A_S2
612,2023-12-04,North,B,S3,48.278768874646566,22.26705736100606,5,13.512525305955974,67.94756634838339,0,B_S3
613,2024-07-26,East,A,S1,62.243894218807874,30.423522028347996,1,1.9208266745929745,70.42049058534845,0,A_S1
614,2023-10-09,South,B,S3,29.2957640876908,20.14985334082261,4,4.8437009229139125,43.031608683524695,0,B_S3
615,2024-05-15,East,B,S2,54.094598661863856,34.10328317016361,7,29.953677312186585,232.81244878912864,1,B_S2
616,2024-04-11,East,A,S1,61.76946820075092,49.195655053698154,4,31.25294630542173,94.52291157935784,1,A_S1
617,2023-07-02,West,B,S1,22.448993467679816,11.148682107795867,2,19.320525822870703,46.71985787212373,0,B_S1
618,2023-07-14,North,C,S3,45.94128349795672,25.10757450839073,9,3.9849601167675215,76.8769190767887,0,C_S3
619,2023-02-14,West,B,S1,74.6931530068756,56.332960048340695,15,6.883232608550517,120.05822830547248,1,B_S1
620,2023-04-13,North,A,S1,58.2791152663606,42.85264350603708,11,13.725736264553767,118.51854924517995,1,A_S1
621,2023-11-13,North,B,S1,21.94314276406568,14.32507208854132,7,26.55017187113918,67.82606841136153,0,B_S1
622,2023-12-15,North,A,S1,59.87509193617416,23.43695338105401,2,16.26724323849935,83.08375070607973,0,A_S1
623,2023-05-01,North,B,S2,38.783948086575066,16.77553059367918,7,1.460275961136206,66.16456374737294,0,B_S2
624,2023-11-01,West,B,S2,60.36960395139139,27.78900399173294,7,6.964394389899694,66.72678484333485,0,B_S2
625,2024-03-17,North,A,S3,39.64877350098839,24.080878315787988,3,2.433951020593566,66.84144175435465,0,A_S3
626,2023-06-19,East,B,S3,49.20451333382052,25.45597908395996,4,2.0140741197365477,71.47175352860836,0,B_S3
627,2023-09-04,South,B,S3,41.93685847155576,37.985354225671855,7,28.394614850163155,50.247289406305285,0,B_S3
628,2023-09-26,North,C,S4,50.047365841077585,17.45692179445448,6,26.007655332265188,80.34753632805767,0,C_S4
629,2024-01-04,South,A,S1,41.49079739133482,15.603760699499189,7,6.076131244191116,64.98993237877188,0,A_S1
630,2023-09-25,North,A,S3,46.646926376682835,29.945186105048514,4,2.9197793277992052,62.591641527717634,0,A_S3
631,2024-06-21,South,B,S1,32.365924875339836,23.59104332331726,9,52.045673030849564,65.60009439589486,0,B_S1
632,2023-08-28,East,A,S4,57.35989393120987,13.718846511559189,1,0.859005741435759,50.888397323752685,0,A_S4
633,2023-11-13,East,B,S2,52.62927812965888,17.69428560447338,4,3.5118761931007607,50.7031039904908,0,B_S2
634,2023-10-05,South,A,S2,25.752017388437732,13.342380887937724,11,38.33808459271533,65.42414557546847,0,A_S2
635,2023-05-14,West,A,S1,64.8937499030289,49.78459899369709,4,1.136673330764111,92.17357383259973,1,A_S1
636,2024-05-15,East,B,S3,47.355680605182556,43.515495444845286,7,6.265215390802904,74.75758550619206,0,B_S3
637,2023-06-21,South,A,S2,52.42643594353865,28.13988164481898,8,12.27422773821964,84.37954838504393,0,A_S2
638,2023-08-05,South,B,S4,61.46842508043778,35.51587922889934,6,3.376930699639043,59.146989132422775,0,B_S4
639,2024-08-01,North,A,S1,54.92363363539976,26.259254122962712,3,5.5252770345804105,71.2657483019429,0,A_S1
640,2024-11-23,West,B,S2,67.4780473769135,45.55247962523707,8,40.99558813827415,99.75209254431695,1,B_S2
641,2024-05-04,West,A,S4,45.600567166918836,39.58857697610274,8,2.327792020556389,82.92511319288509,0,A_S4
642,2024-10-30,South,C,S4,65.5164407934056,49.35803037508375,7,17.776209445900705,71.00148667031695,0,C_S4
643,2024-09-15,East,C,S4,51.84386926710981,30.87431665902255,4,3.4927032878177586,46.97246442995985,0,C_S4
644,2023-12-18,East,A,S3,57.61450136760037,27.86044717947842,4,1.8455630165936907,69.56812216107716,0,A_S3
645,2024-07-16,East,B,S4,56.054437591968565,33.6982385896597,2,10.067463119204376,64.53268084140777,0,B_S4
646,2023-08-28,North,A,S1,68.61095487964289,52.21286656325435,8,6.0889644932798035,88.61459832517058,1,A_S1
647,2023-12-03,West,B,S4,60.8211856033894,33.28857457526069,4,5.27916935773238,53.708803781507875,0,B_S4
648,2024-01-26,West,A,S3,43.35581779535231,11.490058442429358,8,1.0526412395300746,75.55238252211576,0,A_S3
649,2024-12-02,West,B,S2,40.38099434000228,21.348522577461626,5,9.904164351492131,57.64348562902846,0,B_S2
650,2024-09-11,West,A,S1,49.253687786077506,27.320006643739788,2,1.8430290767975588,61.629259860752846,0,A_S1
651,2023-12-24,West,C,S3,38.59847838381129,8.588701740130793,5,14.027296979609496,42.52449841583931,0,C_S3
652,2024-04-21,East,B,S1,34.21711698010479,22.386568844049428,3,11.40392207152232,73.44304720326525,0,B_S1
653,2023-05-28,North,B,S3,18.079212960529375,14.895565082360807,8,31.461278196468424,59.507859900729976,0,B_S3
654,2024-08-10,South,A,S1,26.761058632569345,30.935776098088084,2,23.17974914636452,42.835233373821,0,A_S1
655,2024-02-08,North,A,S2,79.78109541667285,37.209641595258816,6,0.036703907482311844,112.4739727876653,1,A_S2
656,2024-01-24,North,A,S1,40.152496255553345,29.935669203642117,7,1.0524846554908134,91.96192698729917,1,A_S1
657,2024-07-13,West,C,S2,78.55190449731717,54.865831907797315,6,20.753824476552737,89.25104421149162,1,C_S2
658,2024-04-07,West,C,S2,56.0473190173337,37.7853588578827,10,5.260381274971179,85.68348296704337,0,C_S2
659,2023-02-22,East,A,S1,49.25362967545843,21.497764742522058,4,7.878391955131828,83.09590165386264,0,A_S1
660,2023-07-30,East,B,S4,27.490923247681494,7.975140502668802,6,1.0607775937236232,33.000833949657576,0,B_S4
661,2023-05-10,North,B,S4,50.07003343364073,30.81959407845496,4,4.95536941333415,94.55055445994441,1,B_S4
662,2024-06-20,North,A,S2,78.38275650452344,47.7510751814844,7,3.3835379435506625,96.7540101189434,1,A_S2
663,2023-01-26,West,B,S1,73.36455116025108,39.543260099121,7,2.455761101297115,89.21068336982046,1,B_S1
664,2023-05-28,South,A,S4,54.11357979046368,42.80124398254425,5,6.055032104601452,80.43259417529791,0,A_S4
665,2024-03-12,East,A,S3,32.76997451142476,16.455972046918372,8,0.6279820874034054,68.54256484959555,0,A_S3
666,2024-05-22,South,B,S3,35.64251982126272,6.2359059398053365,7,4.267275158183754,47.35983990797052,0,B_S3
667,2024-01-03,North,A,S3,37.2111223491131,20.53422129342916,5,12.433734116602349,78.7902574264541,0,A_S3
668,2024-09-20,West,C,S1,69.17232391044051,45.34558113222995,6,14.083970998251452,77.09046181910081,0,C_S1
669,2024-11-01,West,B,S2,74.47580654163139,47.4211731414672,8,0.6962968297170471,73.51750203989651,0,B_S2
670,2023-04-07,East,C,S1,52.93839252451378,34.43681621182784,2,8.020636720769927,70.87710500759529,0,C_S1
671,2024-11-26,South,B,S3,45.45379346715269,39.22418819514503,5,28.495792892406826,52.12729239192695,0,B_S3
672,2024-03-24,East,C,S4,73.23065744991476,35.02006989633186,5,7.445373284426023,97.57972924541352,1,C_S4
673,2024-04-09,West,A,S3,35.32139688702568,17.80317134541001,6,4.826731475400294,80.23407460836644,0,A_S3
674,2023-03-11,East,B,S3,50.77734991400549,42.826842252486514,6,32.54352790425118,89.29957910291847,1,B_S3
675,2024-03-29,South,B,S3,56.94448999319196,18.427894900200904,5,22.172271721680655,74.45717121766396,0,B_S3
676,2024-06-13,South,C,S4,37.05799089235401,21.805238957790255,3,28.10241683287281,61.68985156131717,0,C_S4
677,2024-02-28,East,A,S1,40.46128667913039,34.10814092937451,4,4.150469611759846,65.59597104078341,0,A_S1
678,2023-03-03,South,B,S2,39.293936312185956,33.28849179478405,3,3.2434680589611213,64.23878125922863,0,B_S2
679,2024-01-17,East,C,S2,71.2509028398213,48.0314726866636,5,5.493599124639682,96.56410387209901,1,C_S2
680,2024-11-14,North,A,S3,78.71550915585632,52.71281990760734,3,29.004894066242798,93.67761022162588,1,A_S3
681,2024-06-12,North,C,S2,51.72188795354841,22.70494778768796,4,3.598571192196085,71.9652771824522,0,C_S2
682,2023-04-11,West,A,S4,45.97672119435819,38.57144938804839,2,3.0490518544204708,71.94310594712424,0,A_S4
683,2024-12-01,South,A,S2,41.002383875100556,15.000936634773979,6,0.5212422176658563,54.72840916673833,0,A_S2
684,2024-11-30,South,B,S4,50.02619470175494,20.89241266606596,2,2.2018248301977685,41.56281113058169,0,B_S4
685,2023-05-04,East,B,S4,41.74667372844816,28.15099728637886,3,0.39623501214422713,65.64229162415835,0,B_S4
686,2024-08-07,South,A,S1,48.54454636467169,25.182611853065417,6,7.334451860871244,170.69142200490995,1,A_S1
687,2023-10-24,West,A,S4,56.19849234505885,35.37266899935338,5,1.3727656033321056,53.175106780597034,0,A_S4
688,2024-03-09,North,A,S4,43.920305858144474,29.798320149128497,2,8.802871338374826,85.31454834250628,0,A_S4
689,2023-11-21,West,C,S1,47.15617906078854,42.51858535147751,5,8.136141145660918,66.75477185908359,0,C_S1
690,2024-07-25,North,C,S2,47.218182723915426,31.80070631888053,6,0.11239086900684181,70.94260585797674,0,C_S2
691,2024-12-28,South,B,S4,45.23654847910792,22.19365465419708,3,5.190129484303033,43.43266301590635,0,B_S4
692,2024-08-03,East,A,S4,43.378281844756835,31.43887277234318,3,6.177201947433618,58.987033790225794,0,A_S4
693,2024-11-10,West,B,S2,61.432949044052094,30.205735825774358,10,7.7818280230291395,77.87927464492486,0,B_S2
694,2024-11-21,North,C,S3,23.438959565353365,21.368619934220348,6,13.811089690541367,50.85325491714004,0,C_S3
695,2023-03-07,East,B,S1,73.61419788501895,44.68554208756541,4,7.578990613633433,84.21189776846522,0,B_S1
696,2023-07-04,North,A,S3,52.03294194804496,34.42411569808256,4,0.996538727657632,86.53169132622133,0,A_S3
697,2024-06-10,North,A,S3,59.15026363979772,21.24492636696119,6,6.454026588776928,77.93655228370142,0,A_S3
698,2024-03-06,West,C,S2,60.876166747233135,18.51973528688798,5,12.971898986181742,55.77483886553745,0,C_S2
699,2023-02-06,East,C,S2,39.37911259954143,11.616073700417395,5,2.2311164337160445,64.26288307355316,0,C_S2
700,2023-03-11,South,A,S4,36.28462165731138,35.73693983997456,3,19.565075926557178,74.15105026905734,0,A_S4
701,2024-01-15,East,C,S2,34.515960730192596,11.524337855338834,8,19.986338493878666,67.72817436088556,0,C_S2
702,2024-03-25,South,A,S2,46.29397955257117,33.634866147454154,7,1.5876641523700759,87.71053284730812,0,A_S2
703,2023-05-03,South,A,S2,60.48807037326543,31.157579832673612,2,18.81080418962369,78.44837096191016,0,A_S2
704,2023-05-06,South,C,S2,41.24356962168764,22.825900979258662,6,10.592162938744456,77.06877679409662,0,C_S2
705,2023-04-05,South,B,S2,59.11897460267457,35.11362272105066,6,6.229078681935766,69.38984030672354,0,B_S2
706,2024-02-17,West,B,S3,14.481181717082016,21.838936452741176,6,19.77441918199275,53.92616878262083,0,B_S3
707,2023-01-06,South,C,S4,44.21649197037126,31.205939428554153,4,12.115576010034639,54.91701964480353,0,C_S4
708,2024-02-22,South,C,S3,67.50706051417343,43.58450143106686,8,8.59760598359985,96.50803890264744,1,C_S3
709,2023-12-14,East,A,S1,47.435430664505965,38.834845855593144,5,14.851486467008492,70.05836866198041,0,A_S1
710,2023-12-07,West,B,S2,37.5628454575075,17.47213236441184,10,8.764073477204342,62.291765200232234,0,B_S2
711,2024-05-10,South,C,S3,40.14735166793604,32.63515481637309,2,19.97727387241532,62.29935434194936,0,C_S3
712,2024-01-17,West,B,S3,4.579661553976791,9.958217693655925,3,7.174411358393725,34.161638158749426,0,B_S3
713,2024-06-15,South,C,S4,34.82297044382119,28.012977172240976,7,20.944056977353306,57.820687301599634,0,C_S4
714,2024-07-11,East,B,S2,65.85862058768873,38.27503872932118,6,10.189688519194968,81.5999297007243,0,B_S2
715,2024-11-02,West,A,S2,41.260958496556526,21.258055931714487,3,17.15318950783417,58.24170599294546,0,A_S2
716,2024-08-06,South,A,S3,43.03183456998162,18.86051158063365,5,5.1217502578639795,59.08866016498547,0,A_S3
717,2024-01-13,North,C,S1,15.022817194453879,2.5562313969400217,14,4.5790484677114165,78.00711109991843,0,C_S1
718,2023-12-26,East,C,S3,25.537433103311567,7.986354653519004,7,23.088493465044564,54.80871468552468,0,C_S3
719,2023-06-22,North,A,S4,67.8507376789963,43.64522470200638,4,12.02881666483852,84.11225225871593,0,A_S4
720,2024-03-13,South,A,S3,59.259411209923414,33.728956219793474,6,6.85923386349196,102.31635647157458,1,A_S3
721,2023-04-12,West,C,S2,30.53841452840853,21.774250298485274,7,4.304334058321569,76.32663519608923,0,C_S2
722,2024-11-10,South,A,S4,40.5414141264017,28.227904633063453,1,0.02327969903229313,53.36876330376945,0,A_S4
723,2024-09-08,East,A,S3,49.562414855018254,21.259400478704286,5,0.8586746592097481,59.57324868778473,0,A_S3
724,2023-03-29,East,C,S3,32.05808401764866,10.51670215371536,7,10.552370055965572,72.19587747969682,0,C_S3
725,2024-07-27,North,C,S4,19.937841747295984,10.13342198299109,9,1.2762897396988255,35.42205822319822,0,C_S4
726,2023-03-27,South,C,S1,47.61184418840846,22.366140724134826,3,1.3230505128319505,77.10861219094284,0,C_S1
727,2024-06-10,East,B,S4,58.58912843259861,28.11017994334888,3,3.564885863579243,75.08524872308278,0,B_S4
728,2023-03-06,North,A,S3,58.87785979594931,48.892211950168544,10,3.9855587797966323,104.48014680390533,1,A_S3
729,2023-12-23,South,C,S3,63.128560783132194,25.610298294860016,4,4.7364071331205,69.74770905155067,0,C_S3
730,2024-04-25,South,A,S1,26.696641073302644,32.20250006220567,7,26.581953530111345,82.38782444380655,0,A_S1
731,2024-06-16,West,A,S4,50.868528647404084,32.832128255315155,7,8.207706412306656,73.33986260213723,0,A_S4
732,2023-11-02,North,C,S1,45.973229536563174,35.47384398608131,6,10.968616034588777,66.73674908765439,0,C_S1
733,2024-11-03,West,B,S4,48.69168971754211,36.16167636916712,8,1.5914701953883492,64.18099916807104,0,B_S4
734,2024-07-19,South,C,S4,46.82327549548794,33.02963871542105,2,18.631897165807178,53.86755438825098,0,C_S4
735,2023-06-02,East,A,S2,40.093277290887265,37.35062076767784,5,0.46743445059241784,76.4698728756448,0,A_S2
736,2024-05-04,East,C,S2,4.733143186765929,-5.819447595754697,9,23.94420176156752,62.986916244386194,0,C_S2
737,2024-06-17,South,B,S1,67.4274353085601,39.205434162908794,4,4.375117708145219,74.08076493909304,0,B_S1
738,2023-09-01,West,B,S2,54.94985248212633,26.147136189269816,2,11.464493638536988,67.9316310016925,0,B_S2
739,2024-06-22,North,C,S1,27.735653186952387,3.072755663912371,4,6.329621701703351,46.30823814513337,0,C_S1
740,2024-10-17,North,A,S4,57.096974794891324,28.968255928469002,4,1.1650381190030905,72.17529873270014,0,A_S4
741,2024-08-19,West,B,S3,43.29042789497795,40.95463896277734,2,3.2920797757798823,40.717684815611754,0,B_S3
742,2024-07-10,East,B,S1,43.71541525373405,24.841515572898714,3,14.643615950070767,63.05304232482378,0,B_S1
743,2024-04-08,West,C,S4,38.47378097766451,38.95239429326718,7,1.3563647160899508,66.19170044154797,0,C_S4
744,2023-07-17,South,C,S1,58.05395708978397,51.518991561416016,5,6.207335021869488,73.41563773803283,0,C_S1
745,2024-08-03,North,B,S3,38.00264642725702,46.762630765922864,8,9.520973274734258,76.94826572956822,0,B_S3
746,2023-09-23,North,A,S1,33.54747970864099,35.37243197797105,3,8.146541630956595,59.52366449008031,0,A_S1
747,2024-01-24,South,A,S1,66.97617215908994,59.050758218124415,7,1.1661239428463146,87.52351215053598,0,A_S1
748,2023-08-18,North,C,S1,47.31677885349912,30.991407640545265,4,21.172554401315352,71.47394727211056,0,C_S1
749,2023-08-17,West,C,S2,47.78770415011688,30.499248359563516,5,25.784597742218807,65.92418847370924,0,C_S2
750,2023-04-26,North,C,S3,60.386961804149976,38.59089197221279,3,0.9155974870516547,80.38377827207336,0,C_S3
751,2024-12-02,West,A,S4,39.98619948730735,23.992217329267323,6,4.526956923573902,55.6833617307438,0,A_S4
752,2023-04-18,North,A,S4,42.977702410296715,26.98392652751837,5,2.223303072851006,69.73655392910965,0,A_S4
753,2023-03-04,North,C,S3,54.585729045842534,38.768897948732864,4,11.180855353232893,100.00969406349225,1,C_S3
754,2024-11-14,South,C,S3,26.879335963043513,12.401058735453798,8,26.82254289386573,42.79607821249142,0,C_S3
755,2024-02-10,North,A,S2,53.31648570152322,20.968897518444244,7,16.145996057790647,83.71718509025195,0,A_S2
756,2023-11-16,South,B,S2,38.66432811227949,26.107547247947906,1,7.289151035874953,43.11807379095635,0,B_S2
757,2024-06-22,South,A,S4,62.83208888682723,32.156814657497804,3,17.898854110373943,68.97634806758195,0,A_S4
758,2023-10-07,East,B,S3,58.199949902748635,30.20578196187847,4,3.0157029711158256,151.882609054119,1,B_S3
759,2023-04-04,East,A,S3,56.21822535462545,32.5889093702619,4,12.897143206707272,98.26302023514238,1,A_S3
760,2024-06-16,North,A,S1,25.895620271681643,12.560226406737987,4,10.780700231575569,54.898441358729706,0,A_S1
761,2023-05-09,North,A,S2,48.4490690723927,37.94978138356916,4,5.056334934338055,85.2017639521183,0,A_S2
762,2024-02-08,North,C,S3,32.34100159378584,18.070668640084754,5,1.4507931921021087,65.54548364116596,0,C_S3
763,2024-11-23,North,B,S2,49.4470414553446,38.9518219762205,6,24.291194549020055,62.54399311556823,0,B_S2
764,2024-11-14,North,C,S3,15.270804846653917,10.810612899529579,2,12.988719485951457,27.046365528380484,0,C_S3
765,2023-09-21,South,B,S4,26.88751597437136,15.424277569137454,3,4.479976311489608,29.178754978329543,0,B_S4
